,sample,layer,time-to-half-max (min)
5451,181,22,4597.5
5452,181,23,4780.0
5453,181,24,4967.5
5454,181,25,5160.0
5455,181,26,5350.0
5456,181,27,5542.5
5457,181,28,9282.5
5458,181,29,6435.0
5459,181,30,11725.0
5460,182,1,277.5
5461,182,2,680.0
5462,182,3,587.5
5463,182,4,892.5
5464,182,5,842.5
5465,182,6,1125.0
5466,182,7,1075.0
5467,182,8,1345.0
5468,182,9,1295.0
5469,182,10,1410.0
5470,182,11,1557.5
5471,182,12,1727.5
5472,182,13,1917.5
5473,182,14,2110.0
5474,182,15,2300.0
5475,182,16,2492.5
5476,182,17,2682.5
5477,182,18,2875.0
5478,182,19,3065.0
5479,182,20,3257.5
5480,182,21,3447.5
5481,182,22,3640.0
5482,182,23,3832.5
5483,182,24,4025.0
5484,182,25,4215.0
5485,182,26,4407.5
5486,182,27,4597.5
5487,182,28,4787.5
5488,182,29,4980.0
5489,182,30,5170.0
5490,183,1,280.0
5491,183,2,510.0
5492,183,3,575.0
5493,183,4,995.0
5494,183,5,1052.5
5495,183,6,1527.5
5496,183,7,1700.0
5497,183,8,2060.0
5498,183,9,2225.0
5499,183,10,2562.5
5500,183,11,2775.0
5501,183,12,2995.0
5502,183,13,3150.0
5503,183,14,3377.5
5504,183,15,3492.5
5505,183,16,3655.0
5506,183,17,3837.5
5507,183,18,4030.0
5508,183,19,4217.5
5509,183,20,4415.0
5510,183,21,4597.5
5511,183,22,4785.0
5512,183,23,4977.5
5513,183,24,5170.0
5514,183,25,5362.5
5515,183,26,5555.0
5516,183,27,5745.0
5517,183,28,5937.5
5518,183,29,6135.0
5519,183,30,6312.5
5520,184,1,322.5
5521,184,2,667.5
5522,184,3,925.0
5523,184,4,1137.5
5524,184,5,1305.0
5525,184,6,1507.5
5526,184,7,1685.0
5527,184,8,1900.0
5528,184,9,2057.5
5529,184,10,2250.0
5530,184,11,2412.5
5531,184,12,2590.0
5532,184,13,2782.5
5533,184,14,2975.0
5534,184,15,3165.0
5535,184,16,3357.5
5536,184,17,3550.0
5537,184,18,3740.0
5538,184,19,3932.5
5539,184,20,4125.0
5540,184,21,4317.5
5541,184,22,4507.5
5542,184,23,4700.0
5543,184,24,4892.5
5544,184,25,5085.0
5545,184,26,5270.0
5546,184,27,5477.5
5547,184,28,5580.0
5548,184,29,6042.5
5549,184,30,5517.5
5550,185,1,290.0
5551,185,2,640.0
5552,185,3,735.0
5553,185,4,1052.5
5554,185,5,1167.5
5555,185,6,1517.5
5556,185,7,1687.5
5557,185,8,2012.5
5558,185,9,2245.0
5559,185,10,2472.5
5560,185,11,2680.0
5561,185,12,2872.5
5562,185,13,3062.5
5563,185,14,3255.0
5564,185,15,3445.0
5565,185,16,3637.5
5566,185,17,3830.0
5567,185,18,4022.5
5568,185,19,4215.0
5569,185,20,4405.0
5570,185,21,4592.5
5571,185,22,4792.5
5572,185,23,2207.5
5573,185,24,5192.5
5574,185,25,5292.5
5575,185,26,2730.0
5576,185,27,3182.5
5577,185,28,7030.0
5578,185,29,8567.5
5579,185,30,1865.0
5580,186,1,302.5
5581,186,2,692.5
5582,186,3,917.5
5583,186,4,1210.0
5584,186,5,1450.0
5585,186,6,1645.0
5586,186,7,1832.5
5587,186,8,2027.5
5588,186,9,2215.0
5589,186,10,2405.0
5590,186,11,2595.0
5591,186,12,2787.5
5592,186,13,2977.5
5593,186,14,3170.0
5594,186,15,3362.5
5595,186,16,3555.0
5596,186,17,3745.0
5597,186,18,3937.5
5598,186,19,4130.0
5599,186,20,4322.5
5600,186,21,4515.0
5601,186,22,4707.5
5602,186,23,4907.5
5603,186,24,5075.0
5604,186,25,5322.5
5605,186,26,5420.0
5606,186,27,5797.5
5607,186,28,5632.5
5608,186,29,5862.5
5609,186,30,6162.5
5610,187,1,307.5
5611,187,2,640.0
5612,187,3,767.5
5613,187,4,1172.5
5614,187,5,1330.0
5615,187,6,1725.0
5616,187,7,2010.0
5617,187,8,2202.5
5618,187,9,2392.5
5619,187,10,2582.5
5620,187,11,2772.5
5621,187,12,2962.5
5622,187,13,3152.5
5623,187,14,3342.5
5624,187,15,3532.5
5625,187,16,3725.0
5626,187,17,3915.0
5627,187,18,4105.0
5628,187,19,4295.0
5629,187,20,4487.5
5630,187,21,4677.5
5631,187,22,4870.0
5632,187,23,5060.0
5633,187,24,5247.5
5634,187,25,5440.0
5635,187,26,5625.0
5636,187,27,5820.0
5637,187,28,6157.5
5638,187,29,11740.0
5639,187,30,10300.0
5640,188,1,310.0
5641,188,2,612.5
5642,188,3,760.0
5643,188,4,1032.5
5644,188,5,1165.0
5645,188,6,1492.5
5646,188,7,1685.0
5647,188,8,1952.5
5648,188,9,2135.0
5649,188,10,2385.0
5650,188,11,2585.0
5651,188,12,2797.5
5652,188,13,2987.5
5653,188,14,3190.0
5654,188,15,3382.5
5655,188,16,3577.5
5656,188,17,3765.0
5657,188,18,3957.5
5658,188,19,4147.5
5659,188,20,4340.0
5660,188,21,4525.0
5661,188,22,4715.0
5662,188,23,4905.0
5663,188,24,5095.0
5664,188,25,5285.0
5665,188,26,5475.0
5666,188,27,5667.5
5667,188,28,5857.5
5668,188,29,6045.0
5669,188,30,6232.5
5670,189,1,327.5
5671,189,2,580.0
5672,189,3,702.5
5673,189,4,967.5
5674,189,5,1020.0
5675,189,6,1240.0
5676,189,7,1307.5
5677,189,8,1467.5
5678,189,9,1627.5
5679,189,10,1815.0
5680,189,11,1992.5
5681,189,12,2187.5
5682,189,13,2367.5
5683,189,14,2565.0
5684,189,15,2740.0
5685,189,16,2922.5
5686,189,17,3112.5
5687,189,18,3305.0
5688,189,19,3495.0
5689,189,20,3687.5
5690,189,21,3880.0
5691,189,22,4070.0
5692,189,23,4262.5
5693,189,24,4455.0
5694,189,25,4647.5
5695,189,26,4835.0
5696,189,27,5040.0
5697,189,28,5225.0
5698,189,29,5405.0
5699,189,30,5992.5
5700,190,1,247.5
5701,190,2,705.0
5702,190,3,755.0
5703,190,4,1172.5
5704,190,5,1202.5
5705,190,6,1567.5
5706,190,7,1602.5
5707,190,8,1922.5
5708,190,9,2047.5
5709,190,10,2455.0
5710,190,11,2702.5
5711,190,12,2937.5
5712,190,13,3072.5
5713,190,14,3265.0
5714,190,15,3417.5
5715,190,16,3605.0
5716,190,17,3775.0
5717,190,18,3957.5
5718,190,19,4147.5
5719,190,20,4337.5
5720,190,21,4530.0
5721,190,22,4720.0
5722,190,23,4910.0
5723,190,24,5102.5
5724,190,25,5295.0
5725,190,26,5482.5
5726,190,27,5675.0
5727,190,28,5870.0
5728,190,29,6070.0
5729,190,30,6270.0
5730,191,1,315.0
5731,191,2,605.0
5732,191,3,640.0
5733,191,4,1045.0
5734,191,5,1012.5
5735,191,6,1332.5
5736,191,7,1200.0
5737,191,8,1362.5
5738,191,9,1425.0
5739,191,10,1580.0
5740,191,11,1730.0
5741,191,12,1905.0
5742,191,13,2092.5
5743,191,14,2280.0
5744,191,15,2472.5
5745,191,16,2665.0
5746,191,17,2855.0
5747,191,18,3047.5
5748,191,19,3237.5
5749,191,20,3430.0
5750,191,21,3620.0
5751,191,22,3812.5
5752,191,23,4005.0
5753,191,24,4195.0
5754,191,25,4385.0
5755,191,26,4577.5
5756,191,27,4770.0
5757,191,28,4965.0
5758,191,29,5162.5
5759,191,30,5357.5
5760,192,1,305.0
5761,192,2,600.0
5762,192,3,695.0
5763,192,4,1052.5
5764,192,5,1052.5
5765,192,6,1400.0
5766,192,7,1447.5
5767,192,8,1977.5
5768,192,9,2240.0
5769,192,10,2512.5
5770,192,11,2595.0
5771,192,12,2802.5
5772,192,13,2935.0
5773,192,14,3222.5
5774,192,15,3420.0
5775,192,16,3652.5
5776,192,17,3827.5
5777,192,18,4055.0
5778,192,19,4212.5
5779,192,20,4432.5
5780,192,21,4602.5
5781,192,22,4837.5
5782,192,23,5037.5
5783,192,24,5247.5
5784,192,25,5445.0
5785,192,26,5637.5
5786,192,27,5827.5
5787,192,28,6020.0
5788,192,29,6212.5
5789,192,30,6395.0
5790,193,1,297.5
5791,193,2,577.5
5792,193,3,597.5
5793,193,4,815.0
5794,193,5,867.5
5795,193,6,1082.5
5796,193,7,1210.0
5797,193,8,1547.5
5798,193,9,1780.0
5799,193,10,2017.5
5800,193,11,2227.5
5801,193,12,2420.0
5802,193,13,2610.0
5803,193,14,2802.5
5804,193,15,2992.5
5805,193,16,3185.0
5806,193,17,3375.0
5807,193,18,3565.0
5808,193,19,3757.5
5809,193,20,3947.5
5810,193,21,4140.0
5811,193,22,4330.0
5812,193,23,4522.5
5813,193,24,4707.5
5814,193,25,4912.5
5815,193,26,5077.5
5816,193,27,5345.0
5817,193,28,5215.0
5818,193,29,6020.0
5819,193,30,3635.0
5820,194,1,322.5
5821,194,2,595.0
5822,194,3,605.0
5823,194,4,742.5
5824,194,5,902.5
5825,194,6,1087.5
5826,194,7,1265.0
5827,194,8,1450.0
5828,194,9,1640.0
5829,194,10,1830.0
5830,194,11,2022.5
5831,194,12,2215.0
5832,194,13,2407.5
5833,194,14,2597.5
5834,194,15,2790.0
5835,194,16,2982.5
5836,194,17,3172.5
5837,194,18,3365.0
5838,194,19,3557.5
5839,194,20,3750.0
5840,194,21,3940.0
5841,194,22,4132.5
5842,194,23,4325.0
5843,194,24,4517.5
5844,194,25,4707.5
5845,194,26,4900.0
5846,194,27,5092.5
5847,194,28,5285.0
5848,194,29,5472.5
5849,194,30,5652.5
5850,195,1,275.0
5851,195,2,735.0
5852,195,3,912.5
5853,195,4,1262.5
5854,195,5,1340.0
5855,195,6,1767.5
5856,195,7,1965.0
5857,195,8,2257.5
5858,195,9,2422.5
5859,195,10,2717.5
5860,195,11,2945.0
5861,195,12,3152.5
5862,195,13,3345.0
5863,195,14,3542.5
5864,195,15,3735.0
5865,195,16,3927.5
5866,195,17,4117.5
5867,195,18,4307.5
5868,195,19,4497.5
5869,195,20,4690.0
5870,195,21,4877.5
5871,195,22,5070.0
5872,195,23,5260.0
5873,195,24,5450.0
5874,195,25,5640.0
5875,195,26,5832.5
5876,195,27,6022.5
5877,195,28,6212.5
5878,195,29,6405.0
5879,195,30,6595.0
5880,196,1,285.0
5881,196,2,725.0
5882,196,3,972.5
5883,196,4,1242.5
5884,196,5,1427.5
5885,196,6,1662.5
5886,196,7,1832.5
5887,196,8,2067.5
5888,196,9,2210.0
5889,196,10,2422.5
5890,196,11,2555.0
5891,196,12,2752.5
5892,196,13,2917.5
5893,196,14,3125.0
5894,196,15,3295.0
5895,196,16,3505.0
5896,196,17,3675.0
5897,196,18,3897.5
5898,196,19,4037.5
5899,196,20,4235.0
5900,196,21,4400.0
5901,196,22,4625.0
5902,196,23,4805.0
5903,196,24,5032.5
5904,196,25,5217.5
5905,196,26,5437.5
5906,196,27,5630.0
5907,196,28,5832.5
5908,196,29,6022.5
5909,196,30,6222.5
5910,197,1,270.0
5911,197,2,550.0
5912,197,3,535.0
5913,197,4,687.5
5914,197,5,812.5
5915,197,6,1015.0
5916,197,7,1167.5
5917,197,8,1400.0
5918,197,9,1545.0
5919,197,10,1837.5
5920,197,11,2025.0
5921,197,12,2295.0
5922,197,13,2522.5
5923,197,14,2720.0
5924,197,15,2907.5
5925,197,16,3107.5
5926,197,17,3295.0
5927,197,18,3495.0
5928,197,19,3677.5
5929,197,20,3877.5
5930,197,21,4065.0
5931,197,22,4265.0
5932,197,23,4452.5
5933,197,24,4655.0
5934,197,25,4847.5
5935,197,26,5050.0
5936,197,27,5247.5
5937,197,28,5442.5
5938,197,29,5635.0
5939,197,30,5830.0
5940,198,1,265.0
5941,198,2,702.5
5942,198,3,880.0
5943,198,4,1235.0
5944,198,5,1335.0
5945,198,6,1747.5
5946,198,7,1952.5
5947,198,8,2225.0
5948,198,9,2392.5
5949,198,10,2677.5
5950,198,11,2912.5
5951,198,12,3102.5
5952,198,13,3292.5
5953,198,14,3482.5
5954,198,15,3672.5
5955,198,16,3862.5
5956,198,17,4052.5
5957,198,18,4242.5
5958,198,19,4435.0
5959,198,20,4625.0
5960,198,21,4817.5
5961,198,22,5007.5
5962,198,23,5200.0
5963,198,24,5390.0
5964,198,25,5580.0
5965,198,26,5772.5
5966,198,27,5962.5
5967,198,28,6152.5
5968,198,29,6345.0
5969,198,30,6537.5
5970,199,1,282.5
5971,199,2,632.5
5972,199,3,597.5
5973,199,4,1000.0
5974,199,5,1022.5
5975,199,6,1297.5
5976,199,7,1252.5
5977,199,8,1380.0
5978,199,9,1522.5
5979,199,10,1707.5
5980,199,11,1875.0
5981,199,12,2057.5
5982,199,13,2247.5
5983,199,14,2437.5
5984,199,15,2630.0
5985,199,16,2822.5
5986,199,17,3015.0
5987,199,18,3207.5
5988,199,19,3400.0
5989,199,20,3592.5
5990,199,21,3785.0
5991,199,22,3977.5
5992,199,23,4170.0
5993,199,24,4365.0
5994,199,25,4555.0
5995,199,26,4790.0
5996,199,27,4875.0
5997,199,28,5235.0
5998,199,29,7850.0
5999,199,30,2335.0
6000,200,1,245.0
6001,200,2,707.5
6002,200,3,862.5
6003,200,4,1290.0
6004,200,5,1560.0
6005,200,6,1787.5
6006,200,7,1970.0
6007,200,8,2180.0
6008,200,9,2355.0
6009,200,10,2562.5
6010,200,11,2717.5
6011,200,12,2902.5
6012,200,13,3082.5
6013,200,14,3282.5
6014,200,15,3457.5
6015,200,16,3642.5
6016,200,17,3830.0
6017,200,18,4020.0
6018,200,19,4210.0
6019,200,20,4402.5
6020,200,21,4592.5
6021,200,22,4782.5
6022,200,23,4972.5
6023,200,24,5165.0
6024,200,25,5350.0
6025,200,26,5540.0
6026,200,27,5745.0
6027,200,28,5965.0
6028,200,29,6125.0
6029,200,30,10892.5
6030,201,1,245.0
6031,201,2,542.5
6032,201,3,600.0
6033,201,4,862.5
6034,201,5,852.5
6035,201,6,1005.0
6036,201,7,1135.0
6037,201,8,1312.5
6038,201,9,1482.5
6039,201,10,1692.5
6040,201,11,1845.0
6041,201,12,2032.5
6042,201,13,2202.5
6043,201,14,2385.0
6044,201,15,2575.0
6045,201,16,2767.5
6046,201,17,2957.5
6047,201,18,3150.0
6048,201,19,3342.5
6049,201,20,3532.5
6050,201,21,3722.5
6051,201,22,3917.5
6052,201,23,4105.0
6053,201,24,4305.0
6054,201,25,4495.0
6055,201,26,4677.5
6056,201,27,4880.0
6057,201,28,5085.0
6058,201,29,5315.0
6059,201,30,5350.0
6060,202,1,245.0
6061,202,2,585.0
6062,202,3,590.0
6063,202,4,1072.5
6064,202,5,1150.0
6065,202,6,1667.5
6066,202,7,1952.5
6067,202,8,2212.5
6068,202,9,2435.0
6069,202,10,2627.5
6070,202,11,2817.5
6071,202,12,3007.5
6072,202,13,3197.5
6073,202,14,3387.5
6074,202,15,3580.0
6075,202,16,3770.0
6076,202,17,3960.0
6077,202,18,4152.5
6078,202,19,4342.5
6079,202,20,4535.0
6080,202,21,4725.0
6081,202,22,4917.5
6082,202,23,5107.5
6083,202,24,5300.0
6084,202,25,5492.5
6085,202,26,5677.5
6086,202,27,5872.5
6087,202,28,6070.0
6088,202,29,6267.5
6089,202,30,6327.5
6090,203,1,295.0
6091,203,2,597.5
6092,203,3,760.0
6093,203,4,1100.0
6094,203,5,1345.0
6095,203,6,1570.0
6096,203,7,1777.5
6097,203,8,1970.0
6098,203,9,2160.0
6099,203,10,2352.5
6100,203,11,2540.0
6101,203,12,2697.5
6102,203,13,3092.5
6103,203,14,2937.5
6104,203,15,4132.5
6105,203,16,2920.0
6106,203,17,2852.5
6107,203,18,4787.5
6108,203,19,5627.5
6109,203,20,2537.5
6110,203,21,6867.5
6111,203,22,8652.5
6112,203,23,8697.5
6113,203,24,2142.5
6114,203,25,2117.5
6115,203,26,2212.5
6116,203,27,2355.0
6117,203,28,2142.5
6118,203,29,2167.5
6119,203,30,2382.5
6120,204,1,287.5
6121,204,2,705.0
6122,204,3,850.0
6123,204,4,1245.0
6124,204,5,1425.0
6125,204,6,1722.5
6126,204,7,1867.5
6127,204,8,2197.5
6128,204,9,2452.5
6129,204,10,2650.0
6130,204,11,2842.5
6131,204,12,3032.5
6132,204,13,3222.5
6133,204,14,3412.5
6134,204,15,3602.5
6135,204,16,3795.0
6136,204,17,3985.0
6137,204,18,4175.0
6138,204,19,4367.5
6139,204,20,4557.5
6140,204,21,4752.5
6141,204,22,4947.5
6142,204,23,5125.0
6143,204,24,5285.0
6144,204,25,5492.5
6145,204,26,5695.0
6146,204,27,5900.0
6147,204,28,6092.5
6148,204,29,6247.5
6149,204,30,6375.0
6150,205,1,290.0
6151,205,2,557.5
6152,205,3,625.0
6153,205,4,882.5
6154,205,5,897.5
6155,205,6,1032.5
6156,205,7,1192.5
6157,205,8,1400.0
6158,205,9,1567.5
6159,205,10,1765.0
6160,205,11,1945.0
6161,205,12,2150.0
6162,205,13,2315.0
6163,205,14,2500.0
6164,205,15,2685.0
6165,205,16,2872.5
6166,205,17,3062.5
6167,205,18,3255.0
6168,205,19,3445.0
6169,205,20,3637.5
6170,205,21,3830.0
6171,205,22,4020.0
6172,205,23,4212.5
6173,205,24,4405.0
6174,205,25,4595.0
6175,205,26,4787.5
6176,205,27,4980.0
6177,205,28,5182.5
6178,205,29,5290.0
6179,205,30,5767.5
6180,206,1,285.0
6181,206,2,722.5
6182,206,3,1010.0
6183,206,4,1232.5
6184,206,5,1430.0
6185,206,6,1630.0
6186,206,7,1817.5
6187,206,8,2017.5
6188,206,9,2210.0
6189,206,10,2402.5
6190,206,11,2592.5
6191,206,12,2785.0
6192,206,13,2977.5
6193,206,14,3170.0
6194,206,15,3362.5
6195,206,16,3552.5
6196,206,17,3745.0
6197,206,18,3935.0
6198,206,19,4120.0
6199,206,20,4312.5
6200,206,21,4512.5
6201,206,22,4692.5
6202,206,23,4905.0
6203,206,24,5095.0
6204,206,25,6995.0
6205,206,26,5392.5
6206,206,27,5602.5
6207,206,28,6045.0
6208,206,29,8502.5
6209,206,30,6805.0
6210,207,1,245.0
6211,207,2,690.0
6212,207,3,745.0
6213,207,4,1237.5
6214,207,5,1180.0
6215,207,6,1517.5
6216,207,7,1532.5
6217,207,8,2072.5
6218,207,9,2195.0
6219,207,10,2682.5
6220,207,11,2980.0
6221,207,12,3210.0
6222,207,13,3415.0
6223,207,14,3610.0
6224,207,15,3795.0
6225,207,16,3992.5
6226,207,17,4182.5
6227,207,18,4375.0
6228,207,19,4565.0
6229,207,20,4757.5
6230,207,21,4947.5
6231,207,22,5140.0
6232,207,23,5330.0
6233,207,24,5525.0
6234,207,25,5712.5
6235,207,26,5905.0
6236,207,27,6097.5
6237,207,28,6290.0
6238,207,29,6482.5
6239,207,30,6657.5
6240,208,1,287.5
6241,208,2,570.0
6242,208,3,580.0
6243,208,4,925.0
6244,208,5,1015.0
6245,208,6,1365.0
6246,208,7,1345.0
6247,208,8,1660.0
6248,208,9,1570.0
6249,208,10,1670.0
6250,208,11,1835.0
6251,208,12,2025.0
6252,208,13,2197.5
6253,208,14,2402.5
6254,208,15,2582.5
6255,208,16,2790.0
6256,208,17,2980.0
6257,208,18,3180.0
6258,208,19,3357.5
6259,208,20,3545.0
6260,208,21,3730.0
6261,208,22,3920.0
6262,208,23,4107.5
6263,208,24,4300.0
6264,208,25,4487.5
6265,208,26,4677.5
6266,208,27,4867.5
6267,208,28,5060.0
6268,208,29,5250.0
6269,208,30,5440.0
6270,209,1,232.5
6271,209,2,452.5
6272,209,3,547.5
6273,209,4,955.0
6274,209,5,1120.0
6275,209,6,1435.0
6276,209,7,1630.0
6277,209,8,1897.5
6278,209,9,2092.5
6279,209,10,2330.0
6280,209,11,2535.0
6281,209,12,2735.0
6282,209,13,2932.5
6283,209,14,3125.0
6284,209,15,3315.0
6285,209,16,3507.5
6286,209,17,3700.0
6287,209,18,3892.5
6288,209,19,4082.5
6289,209,20,4275.0
6290,209,21,4467.5
6291,209,22,4660.0
6292,209,23,4850.0
6293,209,24,5042.5
6294,209,25,5235.0
6295,209,26,5427.5
6296,209,27,5620.0
6297,209,28,5812.5
6298,209,29,6010.0
6299,209,30,6137.5
6300,210,1,302.5
6301,210,2,552.5
6302,210,3,667.5
6303,210,4,1020.0
6304,210,5,1215.0
6305,210,6,1472.5
6306,210,7,1627.5
6307,210,8,1887.5
6308,210,9,2045.0
6309,210,10,2317.5
6310,210,11,2517.5
6311,210,12,2752.5
6312,210,13,2952.5
6313,210,14,3162.5
6314,210,15,3362.5
6315,210,16,3552.5
6316,210,17,3742.5
6317,210,18,3932.5
6318,210,19,4125.0
6319,210,20,4315.0
6320,210,21,4505.0
6321,210,22,4697.5
6322,210,23,4887.5
6323,210,24,5077.5
6324,210,25,5265.0
6325,210,26,5460.0
6326,210,27,5712.5
6327,210,28,4540.0
6328,210,29,7127.5
6329,210,30,3227.5
6330,211,1,322.5
6331,211,2,597.5
6332,211,3,660.0
6333,211,4,882.5
6334,211,5,977.5
6335,211,6,1320.0
6336,211,7,1497.5
6337,211,8,1802.5
6338,211,9,2005.0
6339,211,10,2257.5
6340,211,11,2472.5
6341,211,12,2670.0
6342,211,13,2862.5
6343,211,14,3055.0
6344,211,15,3245.0
6345,211,16,3437.5
6346,211,17,3627.5
6347,211,18,3820.0
6348,211,19,4010.0
6349,211,20,4202.5
6350,211,21,4392.5
6351,211,22,4585.0
6352,211,23,4775.0
6353,211,24,4965.0
6354,211,25,5160.0
6355,211,26,5345.0
6356,211,27,5552.5
6357,211,28,5710.0
6358,211,29,6075.0
6359,211,30,5172.5
6360,212,1,310.0
6361,212,2,667.5
6362,212,3,845.0
6363,212,4,1105.0
6364,212,5,1172.5
6365,212,6,1390.0
6366,212,7,1485.0
6367,212,8,1715.0
6368,212,9,1792.5
6369,212,10,1945.0
6370,212,11,2120.0
6371,212,12,2317.5
6372,212,13,2492.5
6373,212,14,2692.5
6374,212,15,2875.0
6375,212,16,3075.0
6376,212,17,3250.0
6377,212,18,3437.5
6378,212,19,3622.5
6379,212,20,3812.5
6380,212,21,4005.0
6381,212,22,4197.5
6382,212,23,4387.5
6383,212,24,4580.0
6384,212,25,4772.5
6385,212,26,4960.0
6386,212,27,5147.5
6387,212,28,5380.0
6388,212,29,5270.0
6389,212,30,6592.5
6390,213,1,292.5
6391,213,2,577.5
6392,213,3,615.0
6393,213,4,945.0
6394,213,5,1052.5
6395,213,6,1325.0
6396,213,7,1397.5
6397,213,8,1632.5
6398,213,9,1710.0
6399,213,10,1930.0
6400,213,11,2047.5
6401,213,12,2285.0
6402,213,13,2442.5
6403,213,14,2680.0
6404,213,15,2817.5
6405,213,16,3112.5
6406,213,17,3342.5
6407,213,18,3545.0
6408,213,19,3737.5
6409,213,20,3935.0
6410,213,21,4130.0
6411,213,22,4322.5
6412,213,23,4515.0
6413,213,24,4705.0
6414,213,25,4895.0
6415,213,26,5087.5
6416,213,27,5277.5
6417,213,28,5470.0
6418,213,29,5657.5
6419,213,30,5852.5
6420,214,1,242.5
6421,214,2,525.0
6422,214,3,657.5
6423,214,4,985.0
6424,214,5,1007.5
6425,214,6,1240.0
6426,214,7,1350.0
6427,214,8,1620.0
6428,214,9,1735.0
6429,214,10,2082.5
6430,214,11,2137.5
6431,214,12,2367.5
6432,214,13,2440.0
6433,214,14,2732.5
6434,214,15,2777.5
6435,214,16,3032.5
6436,214,17,3177.5
6437,214,18,3502.5
6438,214,19,3742.5
6439,214,20,3955.0
6440,214,21,4152.5
6441,214,22,4345.0
6442,214,23,4535.0
6443,214,24,4727.5
6444,214,25,4917.5
6445,214,26,5110.0
6446,214,27,5300.0
6447,214,28,5490.0
6448,214,29,5680.0
6449,214,30,5872.5
6450,215,1,307.5
6451,215,2,612.5
6452,215,3,712.5
6453,215,4,1012.5
6454,215,5,1010.0
6455,215,6,1435.0
6456,215,7,1527.5
6457,215,8,1870.0
6458,215,9,1885.0
6459,215,10,2160.0
6460,215,11,2180.0
6461,215,12,2375.0
6462,215,13,2472.5
6463,215,14,2687.5
6464,215,15,2790.0
6465,215,16,3010.0
6466,215,17,3135.0
6467,215,18,3322.5
6468,215,19,3472.5
6469,215,20,3647.5
6470,215,21,3837.5
6471,215,22,4030.0
6472,215,23,4222.5
6473,215,24,4415.0
6474,215,25,4605.0
6475,215,26,4797.5
6476,215,27,4990.0
6477,215,28,5182.5
6478,215,29,5372.5
6479,215,30,5540.0
6480,216,1,290.0
6481,216,2,720.0
6482,216,3,997.5
6483,216,4,1222.5
6484,216,5,1410.0
6485,216,6,1622.5
6486,216,7,1810.0
6487,216,8,2017.5
6488,216,9,2207.5
6489,216,10,2405.0
6490,216,11,2595.0
6491,216,12,2790.0
6492,216,13,2975.0
6493,216,14,3167.5
6494,216,15,3352.5
6495,216,16,3545.0
6496,216,17,3730.0
6497,216,18,3920.0
6498,216,19,4110.0
6499,216,20,4302.5
6500,216,21,4492.5
6501,216,22,4682.5
6502,216,23,4875.0
6503,216,24,5065.0
6504,216,25,5257.5
6505,216,26,5450.0
6506,216,27,5640.0
6507,216,28,5832.5
6508,216,29,6045.0
6509,216,30,6225.0
6510,217,1,240.0
6511,217,2,505.0
6512,217,3,495.0
6513,217,4,660.0
6514,217,5,770.0
6515,217,6,1032.5
6516,217,7,1057.5
6517,217,8,1185.0
6518,217,9,1357.5
6519,217,10,1542.5
6520,217,11,1732.5
6521,217,12,1925.0
6522,217,13,2115.0
6523,217,14,2307.5
6524,217,15,2500.0
6525,217,16,2690.0
6526,217,17,2882.5
6527,217,18,3075.0
6528,217,19,3265.0
6529,217,20,3457.5
6530,217,21,3650.0
6531,217,22,3840.0
6532,217,23,4032.5
6533,217,24,4225.0
6534,217,25,4415.0
6535,217,26,4607.5
6536,217,27,4797.5
6537,217,28,4992.5
6538,217,29,5200.0
6539,217,30,5352.5
6540,218,1,327.5
6541,218,2,622.5
6542,218,3,757.5
6543,218,4,1120.0
6544,218,5,1277.5
6545,218,6,1587.5
6546,218,7,1782.5
6547,218,8,2045.0
6548,218,9,2217.5
6549,218,10,2455.0
6550,218,11,2635.0
6551,218,12,2870.0
6552,218,13,3057.5
6553,218,14,3272.5
6554,218,15,3437.5
6555,218,16,3637.5
6556,218,17,3800.0
6557,218,18,3980.0
6558,218,19,4165.0
6559,218,20,4352.5
6560,218,21,4542.5
6561,218,22,4735.0
6562,218,23,4925.0
6563,218,24,5115.0
6564,218,25,5307.5
6565,218,26,5500.0
6566,218,27,5687.5
6567,218,28,5875.0
6568,218,29,6070.0
6569,218,30,6250.0
6570,219,1,325.0
6571,219,2,657.5
6572,219,3,912.5
6573,219,4,1122.5
6574,219,5,1322.5
6575,219,6,1512.5
6576,219,7,1702.5
6577,219,8,1895.0
6578,219,9,2087.5
6579,219,10,2277.5
6580,219,11,2470.0
6581,219,12,2660.0
6582,219,13,2852.5
6583,219,14,3042.5
6584,219,15,3235.0
6585,219,16,3425.0
6586,219,17,3617.5
6587,219,18,3807.5
6588,219,19,4000.0
6589,219,20,4190.0
6590,219,21,4382.5
6591,219,22,4572.5
6592,219,23,4765.0
6593,219,24,4955.0
6594,219,25,5145.0
6595,219,26,5347.5
6596,219,27,5527.5
6597,219,28,5700.0
6598,219,29,6107.5
6599,219,30,7092.5
6600,220,1,317.5
6601,220,2,615.0
6602,220,3,755.0
6603,220,4,1030.0
6604,220,5,1040.0
6605,220,6,1197.5
6606,220,7,1337.5
6607,220,8,1540.0
6608,220,9,1685.0
6609,220,10,1867.5
6610,220,11,2037.5
6611,220,12,2225.0
6612,220,13,2410.0
6613,220,14,2597.5
6614,220,15,2790.0
6615,220,16,2982.5
6616,220,17,3172.5
6617,220,18,3365.0
6618,220,19,3557.5
6619,220,20,3750.0
6620,220,21,3940.0
6621,220,22,4132.5
6622,220,23,4322.5
6623,220,24,4515.0
6624,220,25,4705.0
6625,220,26,4897.5
6626,220,27,5090.0
